Domain;IP;Port;Time Expired;Correct CN;Signature Algorithm;Public Key Algorithm;Public Key Size;Subject CN;Subject C;Subject ST;Subject L;Subject O;Subject OU;Subject Email;Valid not after;Valid not before;Serial Number;Version;Issuer ST;Issuer C;Issuer L;Issuer O;Issuer OU;Issuer CN;
www.faz.net;193.227.146.1;443;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;
www.fbcdn.net;31.13.80.33;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;2048;*.facebook.com;US;California;Palo Alto;Facebook, Inc.;None;None;Mar  5 23:59:59 2016 GMT;Apr 11 00:00:00 2013 GMT;68730268306676766520604077934702465286;2;None;US;None;VeriSign, Inc.;VeriSign Trust Network;VeriSign Class 3 Secure Server CA - G3;
www.fedex.com;23.45.160.209;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;www.fedex.com;US;Tennessee;Memphis;FedEx;FedEx EdgeSuite Integration;None;Apr  3 14:57:08 2014 GMT;Apr  3 14:57:08 2013 GMT;20282409603674571362865403002249;2;None;None;None;Cybertrust Inc;None;Cybertrust Public SureServer SV CA;
www.feedburner.com;173.194.34.199;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;2048;*.google.com;US;California;Mountain View;Google Inc;None;None;Sep 25 15:04:08 2014 GMT;Sep 25 15:04:08 2013 GMT;3653330177477044934;2;None;US;None;Google Inc;None;Google Internet Authority G2;
www.feedjit.com;69.46.36.6;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;2048;feedjit.com;None;None;None;feedjit.com;Domain Control Validated;None;Dec  2 20:05:52 2015 GMT;Dec  2 20:05:52 2011 GMT;2239485055201404;2;Arizona;US;Scottsdale;GoDaddy.com, Inc.;http://certificates.godaddy.com/repository;Go Daddy Secure Certification Authority;
www.feedly.com;216.218.207.140;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;*.feedly.com;None;None;None;None;GT14563004;None;Mar  7 10:40:54 2014 GMT;Mar  4 00:15:33 2013 GMT;713911;2;None;US;None;GeoTrust, Inc.;None;RapidSSL CA;
www.feedreader.com;141.101.125.123;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;2048;ssl2730.cloudflare.com;US;CA;San Francisco;CloudFlare, Inc.;None;None;Nov 27 20:51:46 2017 GMT;Sep 24 12:52:26 2013 GMT;1492314081924914185874969962622618367122410;2;None;BE;None;GlobalSign nv-sa;None;GlobalSign Organization Validation CA - G2;
www.fetlife.com;174.37.10.188;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;*.fetlife.com;None;None;None;None;GT04575014;None;Apr 12 01:23:04 2014 GMT;Mar  9 19:51:01 2013 GMT;720014;2;None;US;None;GeoTrust, Inc.;None;RapidSSL CA;
www.fhserve.com;78.140.181.188;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;www.fhserve.com;None;None;None;None;GT98231176;None;Dec  8 17:51:47 2014 GMT;Oct  6 23:43:43 2013 GMT;944686;2;None;US;None;GeoTrust, Inc.;None;RapidSSL CA;
www.fidelity.com;23.45.161.202;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;www.fidelity.com;US;MASSACHUSETTS;Boston;Fidelity Investments;FTG;None;Apr  3 14:32:57 2014 GMT;Apr  3 14:32:57 2013 GMT;40564819207326241724052729616951;2;None;None;None;Cybertrust Inc;None;Cybertrust Public SureServer SV CA;
www.fiducia.de;195.200.38.40;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;2048;webcenter-publish-01a.fiducia.de;DE;Baden-Wuerttemberg;Karlsruhe;Fiducia IT AG;Produktion;None;Nov  3 23:59:59 2014 GMT;Sep 12 00:00:00 2013 GMT;242338613465404313775481672640219579844;2;Greater Manchester;GB;Salford;COMODO CA Limited;None;COMODO High-Assurance Secure Server CA;
www.fifa.com;81.20.66.34;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;1024;a248.e.akamai.net;US;MA;Cambridge;Akamai Technologies, Inc.;None;None;Dec 31 18:47:42 2013 GMT;Jul 24 17:49:01 2013 GMT;120038505;2;None;US;None;GTE Corporation;GTE CyberTrust Solutions, Inc.;GTE CyberTrust Global Root;
www.filehippo.com;108.168.208.206;443;FAIL;OK;sha1WithRSAEncryption;rsaEncryption;1024;www.filehippo.com;GB;None;None;www.filehippo.com;GT66923556;None;Sep 15 11:00:51 2013 GMT;Jun 13 15:40:57 2010 GMT;1270100;2;None;US;None;Equifax;Equifax Secure Certificate Authority;None;
www.filelist.ro;88.80.11.31;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;www.filelist.ro;ES;None;None;None;None;postmaster@filelist.ro;Oct 29 12:55:12 2013 GMT;Oct 27 20:58:23 2012 GMT;516472;2;None;IL;None;StartCom Ltd.;Secure Digital Certificate Signing;StartCom Class 1 Primary Intermediate Server CA;
www.files.wordpress.com;192.0.72.3;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;*.files.wordpress.com;None;None;None;None;Domain Control Validated;None;Feb 23 13:42:19 2016 GMT;Feb  6 21:17:32 2013 GMT;22151468811056823;2;Arizona;US;Scottsdale;GoDaddy.com, Inc.;http://certificates.godaddy.com/repository;Go Daddy Secure Certification Authority;
www.filgoal.com;5.79.46.84;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;*.filgoal.com;None;None;None;*.filgoal.com;Domain Control Validated;None;Dec  5 16:00:23 2013 GMT;Dec  5 17:16:17 2012 GMT;12180805116122911;2;Arizona;US;Scottsdale;GoDaddy.com, Inc.;http://certificates.godaddy.com/repository;Go Daddy Secure Certification Authority;
www.filmaffinity.com;82.98.156.85;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;2048;dl154.dinaserver.com;None;None;None;None;None;None;Oct 31 21:21:01 2022 GMT;Nov  2 21:21:01 2012 GMT;11504170053509767269;0;None;None;None;None;None;dl154.dinaserver.com;
www.filmesonlinegratis.net;190.93.242.37;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;2048;ssl2581.cloudflare.com;US;CA;San Francisco;CloudFlare, Inc.;None;None;Jun  6 13:34:35 2017 GMT;Aug 22 15:42:10 2013 GMT;1492276694518400913487823365631095468553822;2;None;BE;None;GlobalSign nv-sa;None;GlobalSign Organization Validation CA - G2;
www.filmweb.pl;193.200.227.13;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;2048;ssl.filmweb.pl;None;None;None;None;GT27000100;None;Oct 27 13:11:57 2014 GMT;Aug 26 04:01:34 2013 GMT;896190;2;None;US;None;GeoTrust, Inc.;None;RapidSSL CA;
www.finanzen.net;62.27.62.71;443;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;
www.fineartamerica.com;207.150.195.86;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;2048;fineartamerica.com;None;None;None;fineartamerica.com;Domain Control Validated;None;Oct 26 12:18:46 2017 GMT;Oct 26 12:18:46 2012 GMT;2185197044656012;2;Arizona;US;Scottsdale;GoDaddy.com, Inc.;http://certificates.godaddy.com/repository;Go Daddy Secure Certification Authority;
www.finn.no;80.91.37.133;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;*.finn.no;None;None;None;None;Domain Control Validated;None;Mar 16 16:09:16 2015 GMT;Feb 18 11:12:14 2013 GMT;12117211621153692;2;Arizona;US;Scottsdale;GoDaddy.com, Inc.;http://certificates.godaddy.com/repository;Go Daddy Secure Certification Authority;
www.firstpost.com;81.20.66.40;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;1024;a248.e.akamai.net;US;MA;Cambridge;Akamai Technologies, Inc.;None;None;Dec 31 18:47:42 2013 GMT;Jul 24 17:49:01 2013 GMT;120038505;2;None;US;None;GTE Corporation;GTE CyberTrust Solutions, Inc.;GTE CyberTrust Global Root;
www.fitbit.com;108.168.254.169;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;*.fitbit.com;None;None;None;None;Domain Control Validated;None;Aug 30 20:25:43 2014 GMT;Aug 14 19:45:02 2013 GMT;1130230017911611;2;Arizona;US;Scottsdale;GoDaddy.com, Inc.;http://certificates.godaddy.com/repository;Go Daddy Secure Certification Authority;
www.fiverr.com;50.56.194.55;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;2048;fiverr.com;None;None;None;None;Domain Control Validated;None;Mar  5 15:55:22 2016 GMT;Mar  5 15:55:22 2013 GMT;22191580224919132;2;Arizona;US;Scottsdale;GoDaddy.com, Inc.;http://certificates.godaddy.com/repository;Go Daddy Secure Certification Authority;
www.fixya.com;4.28.73.225;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;*.fixya.com;US;California;San Mateo;Fixya, Inc.;None;None;Jun  7 23:59:59 2014 GMT;Mar 11 00:00:00 2012 GMT;128415210054061815348065189905129342706;2;None;US;None;Thawte, Inc.;None;Thawte SSL CA;
www.flickr.com;66.196.66.157;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;2048;www.yahoo.com;US;CA;Sunnyvale;Yahoo! Inc.;None;None;May 28 12:00:00 2014 GMT;May 20 00:00:00 2013 GMT;6583760535307214078423268209680014914;2;None;US;None;DigiCert Inc;www.digicert.com;DigiCert High Assurance CA-3;
www.flightradar24.com;83.140.247.20;443;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;
www.flipkart.com;103.4.252.46;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;www.flipkart.com;IN;Karnataka;Bangalore;Flipkart Internet Private Limited;IT;None;Apr  3 02:49:30 2015 GMT;Apr  8 12:54:30 2013 GMT;1277216875;2;None;US;None;Entrust, Inc.;www.entrust.net/rpa is incorporated by reference;Entrust Certification Authority - L1E;
www.flippa.com;54.235.119.17;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;2048;flippa.com;None;None;None;None;Go to https://www.thawte.com/repository/index.html;None;Feb 12 23:59:59 2015 GMT;Feb  7 00:00:00 2013 GMT;121593274059840946867427088600879200871;2;None;US;None;Thawte, Inc.;Domain Validated SSL;Thawte DV SSL CA;
www.fnac.com;195.42.251.40;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;www.fnac.com;FR;Hauts de Seine;IVRY SUR SEINE;FNAC SA;FNAC Direct;None;Jun 13 23:59:59 2014 GMT;Jun 12 00:00:00 2013 GMT;56281636635992916658410497907432959112;2;None;US;None;VeriSign, Inc.;VeriSign Trust Network;VeriSign Class 3 Extended Validation SSL SGC CA;
www.fnb.co.za;196.11.125.148;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;www.fnb.co.za;ZA;None;Sandton;FirstRand Bank;None;None;Sep 25 11:30:33 2014 GMT;Sep 13 10:52:24 2013 GMT;1277216206;2;None;US;None;Entrust, Inc.;www.entrust.net/rpa is incorporated by reference;Entrust Certification Authority - L1C;
www.focalprice.com;62.212.82.197;443;FAIL;FAIL;sha1WithRSAEncryption;rsaEncryption;2048;img.ithrough.com;HK;None;None;img.ithrough.com;GT31603840;None;Jun 14 06:47:30 2012 GMT;Jun 11 15:42:15 2011 GMT;133773;2;None;US;None;GeoTrust, Inc.;None;RapidSSL CA;
www.focus.de;62.52.47.80;443;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;
www.fontsquirrel.com;199.167.42.108;443;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;
www.food.com;81.20.66.50;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;1024;a248.e.akamai.net;US;MA;Cambridge;Akamai Technologies, Inc.;None;None;Dec 31 18:47:42 2013 GMT;Jul 24 17:49:01 2013 GMT;120038505;2;None;US;None;GTE Corporation;GTE CyberTrust Solutions, Inc.;GTE CyberTrust Global Root;
www.fool.com;149.126.72.4;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;2048;incapsula.com;None;None;None;None;Domain Control Validated;None;Nov 13 23:59:59 2013 GMT;Oct  8 00:00:00 2013 GMT;313993376633643205875581890282275466791;2;Greater Manchester;GB;Salford;COMODO CA Limited;None;PositiveSSL CA 2;
www.force.com;2.16.82.245;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;www.force.com;None;None;None;None;Domain Control Validated;None;Jul  1 23:59:59 2014 GMT;Jul  1 00:00:00 2013 GMT;58303032241231714439165875105321895392;2;Greater Manchester;GB;Salford;COMODO CA Limited;None;COMODO SSL CA 2;
www.foreningssparbanken.se;164.10.45.63;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;2048;swedbank.se;SE;Stockholm;Stockholm;SWEDBANK AB;Swedbank IT;None;May  8 23:59:59 2014 GMT;May  7 00:00:00 2013 GMT;160272075944545902363095451114222165931;2;None;US;None;VeriSign, Inc.;VeriSign Trust Network;VeriSign Class 3 Extended Validation SSL SGC CA;
www.forever21.com;94.127.75.172;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;www.forever21.com;US;California;Los Angeles;Forever 21 Inc.;Terms of use at www.verisign.com/rpa (c)05;None;Nov 24 23:59:59 2013 GMT;Sep 25 00:00:00 2012 GMT;9428778860534969743411455211064152891;2;None;US;None;VeriSign, Inc.;VeriSign Trust Network;VeriSign Class 3 Secure Server CA - G3;
www.formula1.com;64.185.181.238;443;OK;FAIL;sha256WithRSAEncryption;rsaEncryption;2048;*.bitgravity.com;None;None;None;None;GT67209809;None;Aug 13 11:13:44 2014 GMT;Jul 11 16:29:45 2013 GMT;851930;2;None;US;None;GeoTrust, Inc.;None;RapidSSL CA;
www.forocoches.com;93.93.70.205;443;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;
www.forosdelweb.com;141.101.121.37;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;2048;ssl4049.cloudflare.com;US;CA;San Francisco;CloudFlare, Inc.;None;None;Jan 15 15:40:15 2018 GMT;Aug 28 10:04:04 2013 GMT;1492294896319342355292463595356943817381464;2;None;BE;None;GlobalSign nv-sa;None;GlobalSign Organization Validation CA - G2;
www.forums.wordpress.com;192.0.81.250;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;*.wordpress.com;None;None;None;*.wordpress.com;Domain Control Validated;None;Oct 14 11:29:26 2015 GMT;Oct 14 11:29:26 2010 GMT;22170996862328727;2;Arizona;US;Scottsdale;GoDaddy.com, Inc.;http://certificates.godaddy.com/repository;Go Daddy Secure Certification Authority;
www.fotocasa.es;195.77.179.104;443;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;
www.fotolia.com;193.164.220.226;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;*.fotolia.com;US;New York;New York;Fotolia LLC;None;None;Aug 25 12:00:00 2014 GMT;Jun 22 00:00:00 2011 GMT;10893805071710978206938115978945111360;2;None;US;None;DigiCert Inc;www.digicert.com;DigiCert High Assurance CA-3;
www.foundationapi.com;209.99.17.12;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;www.foundationapi.com;IN;Maharashtra;Mumbai;Direct Information Pvt Ltd;Ecommerce;None;Jan 30 23:59:59 2016 GMT;Dec  2 00:00:00 2010 GMT;129185215474406850527663821524068379651;2;None;US;None;VeriSign, Inc.;VeriSign Trust Network;VeriSign Class 3 Secure Server CA - G3;
www.foursquare.com;107.21.40.237;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;*.foursquare.com;US;New York;New York;Foursquare Labs, Inc.;None;None;Sep 23 12:00:00 2014 GMT;Jun  1 00:00:00 2011 GMT;4447074732566497520039132609608454574;2;None;US;None;DigiCert Inc;www.digicert.com;DigiCert High Assurance CA-3;
www.foxnews.com;81.20.66.42;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;1024;a248.e.akamai.net;US;MA;Cambridge;Akamai Technologies, Inc.;None;None;Dec 31 18:47:42 2013 GMT;Jul 24 17:49:01 2013 GMT;120038505;2;None;US;None;GTE Corporation;GTE CyberTrust Solutions, Inc.;GTE CyberTrust Global Root;
www.foxsports.com;81.20.66.57;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;1024;a248.e.akamai.net;US;MA;Cambridge;Akamai Technologies, Inc.;None;None;Dec 31 18:47:42 2013 GMT;Jul 24 17:49:01 2013 GMT;120038505;2;None;US;None;GTE Corporation;GTE CyberTrust Solutions, Inc.;GTE CyberTrust Global Root;
www.freedigitalphotos.net;95.138.157.18;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;www.freedigitalphotos.net;GB;East Sussex;Crowborough;James Barker;Technical Dept.;None;Aug 15 23:59:59 2015 GMT;Aug 15 00:00:00 2012 GMT;258118664344904256065010961288667645644;2;Greater Manchester;GB;Salford;COMODO CA Limited;None;COMODO High-Assurance Secure Server CA;
www.free.fr;212.27.48.10;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;*.free.fr;None;None;None;None;GT42558204;None;Jun 30 13:13:38 2015 GMT;Apr 27 15:02:22 2013 GMT;773711;2;None;US;None;GeoTrust, Inc.;None;RapidSSL CA;
www.freejobalert.com;69.65.38.88;443;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;
www.freekaamaal.com;182.18.153.151;443;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;
www.freelancer.com;75.101.146.152;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;*.freelancer.com;AU;None;None;*.freelancer.com;GT15331554;None;Mar 16 23:37:39 2014 GMT;Dec 13 17:00:38 2011 GMT;288286;2;None;US;None;GeoTrust, Inc.;None;RapidSSL CA;
www.freelotto.com;64.14.48.177;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;www.freelotto.com;US;New York;New York;PlasmaNet Inc.;None;None;Jul 18 03:47:58 2014 GMT;May 16 09:12:25 2013 GMT;24463;2;None;US;None;GeoTrust Inc;See www.geotrust.com/resources/cps (c)06;GeoTrust Extended Validation SSL CA;
www.freeones.com;91.216.104.201;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;*.freeones.com;None;None;None;None;GT75384951;None;Aug 30 19:37:30 2015 GMT;Aug 28 07:26:21 2012 GMT;523688;2;None;US;None;GeoTrust, Inc.;None;RapidSSL CA;
www.free-tv-video-online.me;108.162.204.155;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;2048;ssl2813.cloudflare.com;US;CA;San Francisco;CloudFlare, Inc.;None;None;Jan 15 16:52:42 2018 GMT;Oct  4 05:27:07 2013 GMT;1492462550391430230235113863989157534033804;2;None;BE;None;GlobalSign nv-sa;None;GlobalSign Organization Validation CA - G2;
www.freshbooks.com;69.164.203.83;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;*.freshbooks.com;None;None;None;None;GT72893244;None;May 12 22:34:27 2014 GMT;Mar 10 20:27:52 2013 GMT;721174;2;None;US;None;GeoTrust, Inc.;None;RapidSSL CA;
www.friendfeed.com;69.171.233.18;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;*.friendfeed.com;US;CA;Palo Alto;Facebook, Inc.;None;None;Jul 29 12:00:00 2015 GMT;May 22 00:00:00 2012 GMT;3612268909781403976625160156545599437;2;None;US;None;DigiCert Inc;www.digicert.com;DigiCert High Assurance CA-3;
www.ft.com;81.20.66.67;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;1024;a248.e.akamai.net;US;MA;Cambridge;Akamai Technologies, Inc.;None;None;Dec 31 18:47:42 2013 GMT;Jul 24 17:49:01 2013 GMT;120038505;2;None;US;None;GTE Corporation;GTE CyberTrust Solutions, Inc.;GTE CyberTrust Global Root;
www.funnie.st;108.59.14.170;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;2048;*.plssl.com;None;None;None;None;GT82187953;None;Nov 27 19:40:03 2013 GMT;Oct 26 10:32:05 2012 GMT;583707;2;None;US;None;GeoTrust, Inc.;None;RapidSSL CA;
www.funnyordie.com;81.20.66.42;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;1024;a248.e.akamai.net;US;MA;Cambridge;Akamai Technologies, Inc.;None;None;Dec 31 18:47:42 2013 GMT;Jul 24 17:49:01 2013 GMT;120038505;2;None;US;None;GTE Corporation;GTE CyberTrust Solutions, Inc.;GTE CyberTrust Global Root;
www.g9g.com;75.126.212.102;443;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;NOT AVAILABLE;
www.gaana.com;223.165.30.26;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;2048;secure.api.gaana.com;IN;UP;Noida;Websol;GAANA;techgaana@indiatimes.co.in;May 27 03:58:14 2014 GMT;May 27 03:58:14 2013 GMT;16997326800326442143;2;UP;IN;Noida;Websol;GAANA;secure.api.gaana.com;
www.gameaholic.com;69.72.225.11;443;OK;FAIL;md5WithRSAEncryption;rsaEncryption;1024;admin.hardwareanalysis.com;US;Internet;Internet;Hardware Analysis;Web Services;vitaliyf@hardwareanalysis.com;May 17 22:43:35 2018 GMT;May 19 22:43:35 2008 GMT;0;2;Internet;US;Internet;Hardware Analysis;Web Services;admin.hardwareanalysis.com;
www.gamebase.com.tw;219.85.64.200;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;www.gamebase.com.tw;None;None;None;www.gamebase.com.tw;Domain Control Validated;None;Dec 10 02:11:12 2014 GMT;Nov 23 04:56:27 2011 GMT;11250664020311823;2;Arizona;US;Scottsdale;GoDaddy.com, Inc.;http://certificates.godaddy.com/repository;Go Daddy Secure Certification Authority;
www.gamefuse.com;54.235.88.66;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;*.gamefuse.com;None;None;None;None;Domain Control Validated;None;Mar  1 06:29:49 2015 GMT;Mar  1 06:29:49 2013 GMT;21260074192169798;2;Arizona;US;Scottsdale;GoDaddy.com, Inc.;http://certificates.godaddy.com/repository;Go Daddy Secure Certification Authority;
www.gamer.com.tw;60.199.217.26;443;OK;FAIL;sha1WithRSAEncryption;rsaEncryption;2048;user.gamer.com.tw;TW;Taiwan;Taipei;Oneup Network Corp.;Gamer;None;Oct 11 23:59:59 2016 GMT;Sep 13 00:00:00 2013 GMT;116219825704338227211191157883098784746;2;Greater Manchester;GB;Salford;COMODO CA Limited;None;COMODO High-Assurance Secure Server CA;
www.gamespot.com;107.23.217.47;443;OK;OK;sha1WithRSAEncryption;rsaEncryption;2048;*.gamespot.com;US;California;San Francisco;CBS Interactive Inc.;Admin;None;Feb 12 12:00:00 2015 GMT;Feb  8 00:00:00 2012 GMT;9603526816029075052637895460577716340;2;None;US;None;DigiCert Inc;www.digicert.com;DigiCert High Assurance CA-3;
